0|T|Augmentation des concentrations plasmatiques de carbamazépine avec signes de surdosage.|Surveillance clinique et, si besoin, contrôle des concentrations plasmatiques de carbamazépine et réduction éventuelle de sa posologie.|Increased plasma concentrations of carbamazepine overdose with signs of clinical surveillance.|Clinical surveillance and, if necessary, control of plasma concentrations of carbamazepine and possible reduction of its dosage.|http://tinyurl.com/24kn96t
357|P|Risque majoré d'effets indésirables (concentration-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de l'atorvastatine).|Utiliser des doses plus faibles d'atorvastatine. Si l'objectif thérapeutique n'est pas atteint, utiliser une autre statine non concernée par ce type d'interaction.|Increased risk of adverse effects (concentration-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of atorvastatin ).|Use lower doses of atorvastatin. If the therapeutic goal is not reached, another statin use is not concerned by this type of interaction.|http://tinyurl.com/24kn96t
358|C|Risque majoré d'effets indésirables (concentration-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de l'atorvastatine).||Increased risk of adverse effects (concentration-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of atorvastatin ).||http://tinyurl.com/24kn96t
359|C|Risque majoré d'effets indésirables (concentration-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de l'atorvastatine).||Increased risk of adverse effects (concentration-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of atorvastatin ).||http://tinyurl.com/24kn96t
360|C|Risque majoré d'effets indésirables (concentration-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de l'inhibiteur de l'HMG-CoA reductase).||Increased risk of adverse effects (concentration-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of HMG-CoA reductase ).||http://tinyurl.com/24kn96t
361|D|Diminution très importante des concentrations plasmatiques d'atorvastatine, par augmentation de son métabolisme hépatique par la rifampicine.||Substantial reduction in plasma concentrations of atorvastatin by increasing its hepatic metabolism by rifampicin.||http://tinyurl.com/24kn96t
362|C|Risque majoré d'effets indésirables (dose-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de l'hypocholestérolémiant).||Increased risk of adverse effects (dose-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of cholesterol ).||http://tinyurl.com/24kn96t
363|C|Risque majoré d'effets indésirables (dose-dépendants) à type de rhabdomyolyse (diminution du métabolisme hépatique de l'hypocholestérolémiant).||Increased risk of adverse effects (dose-dependent) to type of rhabdomyolysis (decreased hepatic metabolism of cholesterol ).||http://tinyurl.com/24kn96t
364|P|Risque majoré d'effets indésirables (concentration-dépendants) à type de rhabdomyolyse, par diminution du métabolisme hépatique de l'hypocholestérolémiant.|Utiliser des doses plus faibles d'hypocholestérolémiant. Si l'objectif thérapeutique n'est pas atteint, utiliser une autre statine non concernée par ce type d'interaction.|Increased risk of adverse effects (concentration-dependent) to type of rhabdomyolysis, by decreasing the hepatic metabolism of cholesterol.|Use lower doses of cholesterol. If the therapeutic goal is not reached, another statin use is not concerned by this type of interaction.|http://tinyurl.com/24kn96t
365|C|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes. Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.|CONTRE-INDICATION|Increased risk of ventricular arrhythmias, including torsades de pointes. Increased risk of ventricular arrhythmias, including torsades de pointes.|CONTRAINDICATION|http://tinyurl.com/24kn96t
366|C|Insuffisance médullaire éventuellement grave.||Bone marrow failure may be serious.||http://tinyurl.com/24kn96t
367|P|Diminution de l'effet de l'anticoagulant oral par augmentation de son métabolisme hépatique.|Contrôle plus fréquent de l'INR. Adaptation éventuelle de la posologie de l'anticoagulant oral à la mise en route du traitement par l'immunosuppresseur (ou le cytotoxique) et après son arrêt.|Decreased effect of oral anticoagulants by increasing its hepatic metabolism.|more frequent monitoring of INR. Whether to adjust the dosage of oral anticoagulant in the initiation of treatment with immunosuppressive (or cytotoxic) and after his arrest.|http://tinyurl.com/24kn96t
368|T|Risque de majoration de l'effet myélosuppresseur de l'azathioprine par inhibition de son métabolisme hépatique par le dérivé de l'ASA, notamment chez les sujets présentant un déficit partiel en thiopurine méthyltransférase (TPMT).||Increase the risk of myelosuppression from azathioprine by inhibiting its hepatic metabolism by the derivative of ASA, especially in patients with a partial deficiency in thiopurine methyltransferase (TPMT )|.|http://tinyurl.com/24kn96t
369|T|Majoration de l'immunodépression, avec risque accru d'infections et de lymphoprolifération.||Increase of immunosuppression, with increased risk of infection and lymphoproliferation.||http://tinyurl.com/24kn96t
370|D|Risque majoré d'effets indésirables hématologiques graves, par inhibition du métabolisme de l'azathioprine par la ribavirine.||||http://tinyurl.com/24kn96t
371|P|Risque d'augmentation des concentrations sanguines de ciclosporine et de la créatininémie.|Dosage des concentrations sanguines de la ciclosporine, contrôle de la fonction rénale et adaptation de la posologie pendant l'association et après l'arrêt du macrolide.|Risk of increased blood levels of cyclosporine and creatinine.|Determination of blood concentrations of cyclosporine, monitoring of renal function and dosage adjustments during the association and after Case macrolide.|http://tinyurl.com/24kn96t
372|P|Risque de survenue de crises convulsives, par diminution des concentrations plasmatiques de l'acide valproïque.|Surveillance clinique, dosages plasmatiques et adaptation éventuelle de la posologie de l'anticonvulsivant pendant le traitement par l'anti- infectieux et après son arrêt.|Risk of onset of seizures, by decreasing plasma concentrations of valproic acid.|Clinical monitoring, Plasmatic and possible adjustment of the dosage of the anticonvulsant therapy during anti - infectious and after discontinuation.|http://tinyurl.com/24kn96t
373|T|Risque d'augmentation de l'hypotonie musculaire.||Risk of increased muscle tone.||http://tinyurl.com/24kn96t
374|P|Majoration du risque d'hypotension, notamment orthostatique.|Surveillance de la pression artérielle et adaptation posologique de l'antihypertenseur si nécessaire.|Increased risk of hypotension, including orthostatic.|monitoring blood pressure and dosage adjustment of the antihypertensive if necessary.|http://tinyurl.com/24kn96t
375|T|Risque majoré de dépression respiratoire, pouvant être fatale en cas de surdosage.||Increased risk of respiratory depression, which can be fatal in overdose.||http://tinyurl.com/24kn96t
376|T|Risque majoré de dépression respiratoire, pouvant être fatale en cas de surdosage.||Increased risk of respiratory depression, which can be fatal in overdose.||http://tinyurl.com/24kn96t
377|P|Augmentation de l'effet de l'anticoagulant oral et du risque hémorragique.|Contrôle plus fréquent de l'INR. Adaptation éventuelle de la posologie de l'anticoagulant oral pendant le traitement par la benzbromarone et après son arrêt.|Increase the effect of oral anticoagulation and bleeding risk control.|more frequent INR. Whether to adjust the dosage of oral anticoagulants during treatment with benzbromarone and after his arrest.|http://tinyurl.com/24kn96t
378|T|Risque majoré de dépression respiratoire, pouvant être fatale en cas de surdosage.||Increased risk of respiratory depression, which can be fatal in overdose.||http://tinyurl.com/24kn96t
379|T|Avec la buprénorphine utilisée en traitement de substitution : risque majoré de dépression respiratoire, pouvant être fatale.|Evaluer attentivement le rapport bénéfice/risque de cette association. Informer le patient de la nécessité de respecter les doses prescrites.|With buprenorphine used in replacement therapy: increased risk of respiratory depression, which can be fatal.|Carefully evaluate the benefit / risk of this association. Inform the patient of the need to respect the prescribed dosages.|http://tinyurl.com/24kn96t
380|T|Risque accru de collapsus avec arrêt respiratoire et / ou cardiaque.||Increased risk of collapse with respiratory arrest and / or heart.||http://tinyurl.com/24kn96t
381|T|Risque majoré de dépression respiratoire, pouvant être fatale en cas de surdosage.||Increased risk of respiratory depression, which can be fatal in overdose.||http://tinyurl.com/24kn96t
382|D|Troubles de l'automatisme (bradycardie excessive, arrêt sinusal), troubles de la conduction sino-auriculaire et auriculo-ventriculaire et risque majoré de troubles du rythme ventriculaire (torsades de pointes) ainsi que de défaillance cardiaque.|Une telle association ne doit se faire que sous surveillance clinique et ECG étroite, en particulier chez le sujet âgé ou en début de traitement.|Disorders of automatism (excessive bradycardia, sinus arrest), conduction disturbances sinoatrial and atrio-ventricular and increased risk of ventricular arrhythmias (torsades de pointes) and heart failure|Such an association must be done under close clinical surveillance and ECG, especially in elderly or early treatment.|http://tinyurl.com/24kn96t
383|D|Effet inotrope négatif avec risque de décompensation de l'insuffisance cardiaque, troubles de l'automatisme (bradycardie, arrêt sinusal) et troubles de la conduction sino-auriculaire et auriculo-ventriculaire.||Negative inotropic effect with risk of congestive heart failure, disorders of automatism (bradycardia, sinus arrest) and conduction disturbances sinoatrial and atrio-ventricular.||http://tinyurl.com/24kn96t
384|C|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.||Increased risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
385|D|Risque majoré de troubles du rythme ventriculaire, notamment de torsades de pointes.||Increased risk of ventricular arrhythmias, including torsades de pointes.||http://tinyurl.com/24kn96t
386|C|Avec le dantrolène administré par perfusion : chez l'animal, des cas de fibrillations ventriculaires mortelles sont constamment observés lors de l'administration de vérapamil et de dantrolène par voie IV. L'association d'un antagoniste du calcium et de dantrolène est donc potentiellement dangereuse. Cependant, quelques patients ont reçu l'association nifédipine et dantrolène sans inconvénient.||With dantrolene administered by infusion: in animals, cases of fatal ventricular fibrillation are consistently observed during the administration of verapamil and intravenous dantrolene. The combination of calcium antagonists and dantrolene is therefore potentially dangerous. However, some patients received the combination nifedipine and dantrolene without inconvenience.||http://tinyurl.com/24kn96t
